Alcohol,Marijuana,Heroin,Cocaine,Age,Sex,Race,State,Highest_Year_Education_Before_Prison
2,0,0,0,44,Male, Hispanic,TX,12
0,0,0,0,47,Male, Black (NH),WI,10
2,0,0,0,47,Female, White (NH),TX,12
2,0,0,0,51,Male, Uncategorized - Missing,MD,6
2,0,0,0,41,Male, 2+ Races (NH),CO,12
1,0,0,0,52,Female, Hispanic,IA,12
-2,0,0,0,46,Male, 2+ Races (NH),VA,10
2,2,0,1,37,Male, Hispanic,AZ,13
2,0,0,0,42,Male, Hispanic,GA,8
2,0,0,0,39,Male, Black (NH),AR,11
2,1,0,2,33,Male, Black (NH),IN,10
1,1,0,1,48,Male, Black (NH),SC,10
0,0,0,0,56,Male, Hispanic,TX,12
2,2,0,2,46,Male, White (NH),TX,9
1,1,2,1,28,Female, White (NH),OH,14
2,0,0,0,27,Male, Black (NH),TN,9
2,0,0,0,45,Male, 2+ Races (NH),VA,12
2,0,0,0,43,Male, 2+ Races (NH),VA,9
2,0,0,0,36,Male, Hispanic,AR,12
1,2,0,0,30,Male, Hispanic,CA,9
2,2,2,0,28,Female, Hispanic,UT,12
2,0,0,0,40,Male, 2+ Races (NH),MS,10
2,1,0,0,23,Male, Black (NH),SC,12
2,0,0,0,21,Male, Black (NH),FL,8
1,0,0,0,29,Female, American Indian/Alaska Native (NH),OK,11
2,0,0,0,53,Male, White (NH),IN,9
2,0,0,0,31,Male, Black (NH),SC,8
1,0,0,0,48,Female, White (NH),MD,12
2,1,2,2,33,Male, Black (NH),MO,10
2,0,0,0,58,Male, White (NH),NC,17
1,0,0,0,58,Female, White (NH),-2,18
0,0,0,0,53,Male, Hispanic,-1,8
2,0,0,0,41,Female, Black (NH),FL,11
2,2,0,2,38,Male, White (NH),CO,9
2,0,0,0,24,Male, Black (NH),NC,8
0,0,0,0,45,Male, White (NH),-1,12
2,0,0,0,25,Male, Black (NH),IA,12
2,0,0,0,63,Male, White (NH),CT,10
2,0,0,0,48,Female, White (NH),MO,16
0,0,0,0,37,Male, Hispanic,TX,8
1,2,0,1,56,Male, White (NH),OH,12
2,0,0,0,38,Male, Hispanic,IL,13
2,2,0,1,38,Male, White (NH),TX,11
2,2,2,2,28,Female, White (NH),UT,5
2,0,0,0,28,Male, Hispanic,NY,8
1,0,0,1,51,Male, Black (NH),CT,8
1,0,0,0,45,Male, Hispanic,CT,10
2,0,0,0,37,Male, Black (NH),PA,11
1,1,1,0,59,Male, Black (NH),LA,10
1,1,0,0,57,Male, 2+ Races (NH),DC,7
2,0,0,0,40,Male, 2+ Races (NH),VA,11
2,1,0,2,46,Female, Hispanic,PA,9
2,0,0,0,28,Male, Black (NH),MS,6
2,0,0,0,33,Male, Hispanic,TX,8
2,0,0,0,23,Male, Black (NH),MI,11
2,2,0,2,34,Female, White (NH),VA,9
1,1,0,0,59,Male, 2+ Races (NH),IN,6
2,0,0,0,38,Female, 2+ Races (NH),SC,8
2,0,0,0,24,Male, White (NH),TX,8
2,2,1,2,26,Male, 2+ Races (NH),PA,11
2,0,0,0,37,Female, Black (NH),KS,11
1,0,0,0,36,Male, Hispanic,TX,9
1,1,0,0,42,Male, White (NH),IL,15
2,0,0,0,64,Female, Black (NH),LA,16
0,0,0,0,29,Male, Hispanic,AZ,9
2,2,2,2,38,Female, White (NH),MO,15
2,1,0,1,34,Male, Hispanic,WI,9
1,2,0,2,38,Male, White (NH),MO,10
0,1,0,2,29,Female, White (NH),SC,9
1,0,0,0,40,Male, Black (NH),OH,11
2,1,0,0,34,Male, Black (NH),VA,12
0,0,0,0,58,Male, Black (NH),AR,12
1,1,0,1,43,Male, Hispanic,FL,4
0,1,0,0,25,Male, Hispanic,CA,10
1,1,0,0,40,Male, Black (NH),FL,14
1,0,0,0,53,Male, White (NH),MO,12
2,1,0,0,28,Male, Hispanic,GA,13
2,0,0,0,62,Male, 2+ Races (NH),HI,11
2,2,1,1,44,Female, Hispanic,NY,12
2,0,0,0,34,Female, White (NH),LA,10
2,0,0,0,61,Female, White (NH),TN,10
1,0,0,0,47,Female, White (NH),WI,12
2,0,0,0,19,Male, Hispanic,NY,10
2,0,0,0,48,Male, Black (NH),OH,12
2,0,0,0,37,Male, 2+ Races (NH),IL,10
1,2,2,2,44,Male, American Indian/Alaska Native (NH),CA,8
2,0,0,0,56,Male, White (NH),WA,11
2,0,0,0,37,Male, Black (NH),NC,7
0,2,2,2,52,Male, White (NH),TX,10
2,0,0,0,61,Male, Black (NH),CA,10
1,2,0,2,47,Female, White (NH),NM,13
2,1,0,0,39,Female, White (NH),OH,10
2,1,1,2,49,Male, 2+ Races (NH),OH,15
2,1,0,1,44,Male, White (NH),MI,11
1,1,0,1,38,Male, Black (NH),LA,11
2,0,0,0,29,Male, White (NH),CO,10
2,0,0,0,43,Female, Hispanic,TX,8
0,1,0,2,24,Male, Black (NH),GA,10
1,0,0,0,23,Male, Black (NH),TN,10
2,0,0,0,37,Female, Hispanic,PA,10
1,2,2,2,36,Female, White (NH),OK,10
2,1,0,0,25,Male, Black (NH),VA,10
2,0,0,0,42,Male, Black (NH),AL,11
0,0,0,0,42,Male, White (NH),CA,11
1,0,0,0,33,Male, Hispanic,TX,12
0,2,0,1,48,Male, Black (NH),GA,10
1,0,0,0,27,Male, Black (NH),MO,12
0,0,0,0,61,Male, Hispanic,CA,6
1,0,0,0,21,Male, 2+ Races (NH),MO,11
1,1,0,1,31,Female, Black (NH),SC,10
2,2,0,2,30,Female, White (NH),WV,9
2,0,0,0,44,Male, White (NH),MS,16
1,0,0,0,39,Female, White (NH),OH,12
2,2,2,2,57,Male, Hispanic,TX,12
2,0,0,0,24,Male, Uncategorized - Missing,NC,12
2,-1,0,2,25,Female, Hispanic,SD,12
2,2,0,2,55,Male, White (NH),TX,9
1,0,0,0,45,Male, White (NH),OR,10
2,0,0,0,25,Male, Black (NH),CA,13
2,2,1,2,33,Male, White (NH),OH,9
1,1,0,1,44,Male, White (NH),PA,12
1,0,0,0,45,Male, Black (NH),SC,12
2,0,0,0,40,Male, White (NH),IL,11
2,0,0,0,66,Male, White (NH),CA,12
2,0,0,0,47,Male, White (NH),WA,12
2,0,0,0,37,Male, Hispanic,TX,11
0,0,0,0,42,Male, Hispanic,TX,8
0,0,0,0,44,Male, Black (NH),TN,9
2,1,0,1,50,Male, Black (NH),FL,10
1,0,0,0,28,Male, White (NH),OH,10
1,0,0,0,31,Female, Hispanic,NM,12
1,1,0,1,28,Female, White (NH),NY,14
2,1,0,1,45,Female, White (NH),OH,12
2,1,0,2,24,Male, Hispanic,NC,9
2,0,0,0,50,Female, 2+ Races (NH),MS,10
2,0,0,0,48,Male, Black (NH),CA,14
2,1,0,0,49,Male, Black (NH),NJ,12
1,2,0,2,37,Female, White (NH),SC,13
0,1,0,0,32,Male, Black (NH),FL,10
2,0,0,0,57,Male, White (NH),KY,14
1,2,0,1,52,Female, Black (NH),DE,9
2,0,0,0,19,Male, Hispanic,FL,9
2,2,0,0,28,Female, White (NH),CA,10
1,2,0,1,37,Male, Black (NH),GA,14
1,2,2,1,46,Male, Black (NH),FL,10
2,2,1,2,32,Female, White (NH),NC,9
2,0,0,0,25,Female, 2+ Races (NH),NC,14
2,0,0,0,60,Male, Hispanic,TX,10
1,0,0,0,31,Male, Black (NH),SC,9
2,1,1,1,25,Male, Uncategorized - Missing,AZ,10
0,0,0,0,45,Female, White (NH),KY,15
2,2,2,0,50,Female, White (NH),WA,9
1,2,0,0,24,Male, Black (NH),FL,11
2,0,0,0,29,Male, White (NH),IA,10
2,0,0,0,19,Male, Black (NH),TX,12
0,1,0,2,39,Male, Black (NH),TN,11
1,1,0,2,37,Male, Black (NH),KY,12
2,0,0,0,48,Male, Hispanic,CO,12
2,2,0,1,55,Male, 2+ Races (NH),OH,12
2,1,1,1,30,Male, Hispanic,-1,4
1,2,1,2,27,Male, 2+ Races (NH),NV,11
1,0,0,1,47,Male, Hispanic,WI,12
2,2,0,2,39,Male, Hispanic,AR,10
2,1,1,2,21,Female, White (NH),MN,11
1,0,0,0,67,Male, White (NH),TX,12
1,1,0,2,60,Male, Black (NH),CA,16
2,1,0,2,38,Female, White (NH),FL,11
0,0,0,0,27,Male, Hispanic,TX,9
1,0,0,0,21,Male, Black (NH),CA,11
2,0,0,0,32,Female, 2+ Races (NH),TN,9
2,2,1,2,29,Female, White (NH),VA,11
2,0,0,0,39,Male, Black (NH),FL,11
0,0,0,0,45,Male, Black (NH),FL,18
2,0,0,0,55,Male, Hispanic,TX,6
2,0,0,0,31,Female, Hispanic,CA,8
0,0,0,0,54,Male, Black (NH),CA,12
2,0,0,0,44,Female, 2+ Races (NH),MI,12
2,0,0,0,31,Male, Black (NH),FL,9
2,2,1,2,52,Male, Hispanic,NY,11
2,0,0,0,35,Male, White (NH),TN,9
1,2,0,0,44,Male, Black (NH),FL,9
1,0,0,0,62,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),WA,16
0,0,0,0,20,Female, White (NH),WY,11
2,0,0,0,23,Male, Black (NH),CO,9
2,0,0,0,38,Female, White (NH),NC,14
2,0,0,0,24,Male, Hispanic,CT,8
2,0,0,0,58,Female, White (NH),VA,5
2,0,0,0,37,Male, Black (NH),NC,12
1,1,0,2,38,Male, Black (NH),MS,11
0,0,0,0,29,Male, Black (NH),NY,99
2,1,2,2,32,Male, Hispanic,CA,9
1,0,0,0,24,Male, 2+ Races (NH),PA,12
2,1,0,0,21,Male, Black (NH),MI,12
2,0,0,0,35,Male, Black (NH),MS,10
2,1,2,1,50,Male, Hispanic,NY,14
0,1,0,0,31,Male, Black (NH),GA,10
2,0,0,0,31,Female, Uncategorized - Missing,VA,10
2,0,0,0,30,Male, Black (NH),OH,8
2,0,0,0,31,Male, Hispanic,CA,8
2,2,0,1,55,Male, Black (NH),WI,10
2,2,0,2,19,Female, White (NH),MO,9
1,1,0,0,25,Male, Black (NH),CA,0
2,2,1,0,34,Female, White (NH),OH,9
2,0,0,0,36,Male, Hispanic,VT,8
1,2,0,2,33,Female, White (NH),MN,16
2,0,0,0,66,Male, White (NH),IL,12
2,2,2,1,61,Male, White (NH),TX,8
2,2,0,2,28,Female, American Indian/Alaska Native (NH),SD,12
2,0,0,0,35,Female, Black (NH),MS,13
2,1,0,1,48,Male, Black (NH),FL,12
0,0,0,0,55,Male, Black (NH),CO,8
1,0,0,0,40,Female, White (NH),NY,10
2,0,0,0,35,Male, Hispanic,KS,12
2,1,2,2,47,Female, White (NH),UT,9
2,0,0,0,34,Male, White (NH),MO,12
0,0,0,0,66,Male, White (NH),IN,14
2,0,0,0,37,Male, Hispanic,TX,5
1,2,1,1,47,Male, Black (NH),CT,9
2,1,0,1,53,Male, Black (NH),SC,8
0,0,0,0,43,Male, Black (NH),GA,8
0,0,0,0,44,Female, Black (NH),SC,10
1,1,2,1,55,Male, White (NH),WI,10
1,1,0,0,30,Male, Black (NH),IN,8
2,0,0,0,48,Female, White (NH),AR,11
2,0,0,0,47,Female, White (NH),MI,14
1,2,2,1,54,Male, 2+ Races (NH),VA,8
2,0,0,0,61,Male, Hispanic,TX,12
2,0,0,0,51,Female, 2+ Races (NH),TX,14
2,0,0,0,36,Male, 2+ Races (NH),AL,12
0,0,0,0,24,Female, Black (NH),TN,12
2,0,0,0,39,Female, White (NH),VA,12
1,0,0,0,57,Male, White (NH),TX,13
2,1,0,0,43,Male, Black (NH),CA,10
2,0,0,0,40,Female, Black (NH),MI,12
2,0,0,0,51,Male, White (NH),MI,8
0,0,0,0,38,Male, 2+ Races (NH),TX,12
2,0,0,0,48,Male, Black (NH),MI,5
2,0,0,0,39,Female, Black (NH),AL,13
2,1,0,2,28,Male, Black (NH),MD,11
1,2,2,2,22,Male, White (NH),MO,8
1,1,0,0,26,Male, Black (NH),PA,7
0,0,0,0,21,Female, Black (NH),CA,10
0,0,2,0,52,Female, White (NH),AR,10
1,1,2,2,28,Female, Black (NH),IN,9
2,2,2,1,57,Male, White (NH),FL,7
2,0,0,0,39,Female, White (NH),OH,14
2,0,0,0,52,Male, Black (NH),MO,11
2,0,0,0,51,Female, White (NH),NC,14
2,2,1,2,32,Female, 2+ Races (NH),VA,14
2,0,0,0,29,Female, Hispanic,OH,12
1,0,0,0,45,Male, Black (NH),IL,12
1,0,0,0,33,Female, Black (NH),GA,18
2,2,0,0,27,Male, Black (NH),GA,9
2,0,0,0,36,Male, Hispanic,NY,10
0,0,0,0,23,Male, Black (NH),MD,11
2,0,0,0,37,Male, Black (NH),PA,12
2,2,1,2,29,Female, White (NH),OH,13
2,2,0,0,26,Female, White (NH),IA,13
2,0,0,0,23,Female, White (NH),KS,12
1,0,0,0,43,Male, White (NH),LA,14
2,0,0,0,39,Male, Black (NH),MD,12
1,1,0,0,29,Male, Black (NH),TX,10
2,0,0,0,40,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),CO,13
1,0,0,0,52,Male, White (NH),MO,9
1,2,0,1,52,Male, Black (NH),TN,13
2,0,0,0,52,Male, Hispanic,TX,9
1,0,0,0,51,Male, 2+ Races (NH),IL,12
2,2,0,1,48,Female, White (NH),OH,12
2,0,0,0,24,Male, Hispanic,NY,8
1,0,0,0,42,Male, Black (NH),NY,7
2,0,0,0,52,Male, Black (NH),IL,10
2,0,0,0,60,Male, Hispanic,CA,9
1,0,0,0,41,Male, White (NH),NC,10
0,0,0,0,22,Male, Black (NH),CA,12
1,2,1,1,51,Male, Black (NH),MA,9
2,1,1,1,31,Female, White (NH),DE,8
1,1,0,2,55,Male, White (NH),CA,12
0,1,0,0,42,Male, Hispanic,CA,12
2,2,2,2,27,Female, White (NH),MO,7
0,0,0,0,39,Female, American Indian/Alaska Native (NH),MT,14
1,1,0,1,41,Male, Hispanic,TX,8
2,2,2,2,36,Male, Hispanic,CA,10
2,0,0,0,42,Male, Hispanic,CA,10
2,0,0,0,63,Female, Black (NH),FL,10
0,1,0,1,55,Male, 2+ Races (NH),TX,8
2,0,0,0,44,Male, 2+ Races (NH),TX,9
1,1,0,1,61,Female, 2+ Races (NH),GA,5
1,0,0,0,47,Male, White (NH),OH,8
2,2,1,0,26,Female, 2+ Races (NH),WV,12
1,0,0,0,27,Male, Black (NH),PA,10
1,2,0,1,29,Male, Hispanic,FL,6
2,0,0,0,44,Female, White (NH),OK,6
2,1,0,2,25,Male, Hispanic,PA,9
2,0,0,0,30,Male, Black (NH),OH,10
0,0,0,0,40,Female, American Indian/Alaska Native (NH),WA,13
1,0,0,0,46,Male, White (NH),MO,11
1,2,0,2,50,Male, White (NH),GA,12
1,1,0,2,24,Male, White (NH),NE,12
1,0,0,0,57,Female, Hispanic,UT,12
1,1,0,0,32,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),MI,9
0,0,0,0,48,Male, Black (NH),MA,10
2,0,0,0,53,Female, White (NH),SC,12
2,0,0,0,32,Male, White (NH),KS,16
2,1,0,0,43,Male, Black (NH),TN,9
1,0,0,0,49,Male, Hispanic,IN,8
2,2,0,2,42,Female, White (NH),LA,15
2,2,2,2,20,Female, White (NH),SC,7
2,1,2,2,29,Male, Hispanic,TX,8
1,1,0,0,34,Male, 2+ Races (NH),LA,9
2,0,0,0,60,Male, American Indian/Alaska Native (NH),CA,11
2,2,0,2,21,Male, 2+ Races (NH),TX,11
1,0,0,0,53,Male, Black (NH),VA,12
2,2,2,2,31,Female, White (NH),IL,12
2,2,0,1,76,Male, White (NH),CA,14
2,0,0,0,38,Male, 2+ Races (NH),AZ,9
1,0,0,0,60,Female, Hispanic,CA,12
2,2,0,0,19,Female, Hispanic,MN,12
1,1,1,1,35,Female, Black (NH),TN,12
2,0,0,0,37,Male, Black (NH),TX,10
1,0,0,0,41,Female, 2+ Races (NH),MD,9
2,2,2,2,36,Female, White (NH),AL,9
2,2,1,2,30,Female, White (NH),IN,12
2,0,0,0,53,Female, White (NH),PA,10
2,0,0,0,53,Male, Hispanic,-1,5
0,0,0,0,46,Male, Black (NH),-2,13
2,0,0,0,52,Male, Hispanic,-1,17
1,0,0,0,44,Female, Hispanic,TX,14
1,1,0,0,39,Male, Black (NH),IL,12
0,0,0,0,37,Male, Black (NH),FL,99
2,0,0,0,34,Male, 2+ Races (NH),MD,7
1,1,1,1,22,Male, Hispanic,TX,5
2,0,0,0,70,Male, White (NH),AL,18
1,0,0,0,53,Male, White (NH),OR,7
2,0,0,0,32,Male, Black (NH),IL,12
2,1,1,2,43,Male, White (NH),HI,14
1,0,0,0,46,Male, Hispanic,CA,10
2,0,0,0,32,Female, White (NH),DE,12
1,1,1,1,31,Female, White (NH),IN,10
2,0,0,0,38,Male, Hispanic,CA,11
2,0,0,0,18,Male, Black (NH),OH,9
2,1,2,2,45,Male, White (NH),PA,18
1,0,0,0,30,Female, 2+ Races (NH),OK,8
1,0,0,0,35,Male, Black (NH),DC,7
1,1,2,2,42,Male, White (NH),IL,5
2,0,0,0,31,Male, White (NH),KY,9
2,0,0,0,60,Female, White (NH),GA,12
1,0,0,0,45,Female, White (NH),MI,12
0,0,0,0,49,Female, 2+ Races (NH),NY,16
2,0,0,0,54,Male, Hispanic,NY,10
1,0,0,0,39,Female, White (NH),IL,12
2,0,0,0,35,Male, Black (NH),NJ,8
2,1,0,1,28,Male, American Indian/Alaska Native (NH),SC,7
2,2,2,2,28,Female, White (NH),GA,10
1,0,0,0,22,Male, Black (NH),TX,12
1,1,0,0,43,Male, White (NH),IL,12
2,1,2,2,29,Male, White (NH),AL,7
2,0,0,0,54,Male, Hispanic,FL,18
2,0,0,0,36,Male, Black (NH),LA,10
2,0,0,0,75,Male, White (NH),CA,12
2,2,0,0,26,Female, White (NH),MS,8
0,0,0,0,25,Male, 2+ Races (NH),SC,10
1,0,0,0,36,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),CA,13
1,2,0,2,55,Male, White (NH),TX,9
1,2,0,2,27,Male, Hispanic,TX,9
0,0,0,0,25,Male, Black (NH),PA,9
0,1,0,1,33,Female, White (NH),SC,8
2,0,0,0,28,Male, Black (NH),AR,14
2,0,0,0,38,Male, White (NH),CO,10
2,0,0,0,63,Male, White (NH),MO,12
0,0,0,0,23,Male, Uncategorized - Missing,LA,10
2,2,2,2,27,Female, White (NH),MD,14
2,0,0,0,25,Male, Hispanic,PR,4
2,2,0,2,47,Male, 2+ Races (NH),VA,12
2,0,0,0,30,Male, Uncategorized - Missing,MO,16
1,0,2,1,40,Male, Hispanic,IL,7
-2,0,0,0,23,Male, Black (NH),MA,8
2,0,0,0,23,Female, Black (NH),AR,12
2,0,0,0,48,Male, Black (NH),CT,11
1,0,0,0,38,Male, Black (NH),LA,10
1,0,0,0,65,Male, White (NH),CO,14
1,0,0,0,52,Female, White (NH),NC,9
1,0,0,0,41,Male, Hispanic,OK,11
2,0,0,0,47,Male, Black (NH),MS,9
0,0,0,0,34,Female, 2+ Races (NH),TX,12
1,1,0,0,44,Male, Black (NH),MI,12
2,0,0,0,43,Male, American Indian/Alaska Native (NH),OK,11
1,0,0,0,43,Female, White (NH),TX,8
2,1,0,2,30,Female, Hispanic,TX,10
2,2,0,2,58,Female, Hispanic,AZ,12
1,1,0,1,52,Male, Black (NH),CA,10
2,2,1,2,29,Male, 2+ Races (NH),OH,12
1,0,0,0,52,Male, American Indian/Alaska Native (NH),SD,12
2,1,0,2,49,Female, Black (NH),FL,8
1,1,0,1,51,Female, Hispanic,FL,12
1,0,0,0,47,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),PA,14
2,2,0,0,35,Male, Hispanic,HI,9
2,0,0,0,25,Male, White (NH),IA,12
1,0,0,0,40,Male, White (NH),AK,11
1,0,0,0,35,Male, White (NH),OR,10
2,1,2,2,27,Female, Hispanic,NM,10
1,0,0,0,34,Male, Hispanic,-1,12
2,0,0,0,26,Female, White (NH),TN,12
1,2,0,0,33,Male, White (NH),MI,14
2,1,0,0,33,Male, 2+ Races (NH),FL,9
1,0,0,0,36,Male, 2+ Races (NH),OK,13
2,0,0,0,42,Male, White (NH),VA,13
1,1,0,2,32,Male, Hispanic,NE,8
1,1,0,2,21,Male, Hispanic,TX,11
2,0,0,0,46,Male, White (NH),CO,12
0,0,0,0,22,Male, White (NH),MI,11
0,1,0,2,25,Male, White (NH),GA,8
1,0,0,0,45,Male, Hispanic,TX,9
2,2,0,1,34,Male, 2+ Races (NH),CO,14
2,2,0,2,51,Male, White (NH),AZ,11
2,0,0,0,39,Male, Black (NH),NC,11
1,1,0,0,27,Male, White (NH),NC,10
1,1,2,2,32,Male, Hispanic,TX,10
2,1,0,1,52,Male, 2+ Races (NH),IL,12
2,0,0,0,31,Male, White (NH),OH,12
2,2,0,2,40,Female, White (NH),PA,18
2,0,0,0,55,Male, Black (NH),LA,11
1,1,0,1,37,Male, Black (NH),TX,11
0,0,0,0,29,Male, Hispanic,TX,11
2,2,0,1,58,Male, Black (NH),MI,18
2,0,0,0,34,Male, Black (NH),TX,8
0,1,0,0,37,Male, Black (NH),FL,7
2,0,0,0,23,Male, 2+ Races (NH),MI,10
0,0,0,0,21,Male, Black (NH),PA,99
2,0,0,0,49,Female, 2+ Races (NH),DE,8
0,0,0,0,50,Male, Hispanic,FL,12
1,0,0,0,52,Male, Black (NH),TX,5
1,2,2,1,35,Male, 2+ Races (NH),VA,10
1,0,0,0,46,Male, Black (NH),GA,10
2,0,0,0,26,Male, White (NH),OH,12
1,1,0,1,37,Male, 2+ Races (NH),TN,11
2,2,0,0,52,Female, 2+ Races (NH),AL,14
0,0,0,0,27,Male, White (NH),TX,12
2,0,0,0,46,Male, White (NH),NY,9
2,0,0,0,37,Male, American Indian/Alaska Native (NH),SD,10
1,0,0,0,35,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),CO,8
2,0,0,0,26,Male, Hispanic,-1,10
2,0,0,0,21,Female, White (NH),AR,10
1,2,0,2,42,Male, White (NH),FL,12
1,0,0,0,33,Male, Hispanic,TX,10
2,2,0,1,30,Female, Black (NH),IN,8
1,0,0,0,33,Male, Black (NH),MI,13
2,1,0,0,43,Male, White (NH),NY,12
2,2,1,2,41,Male, White (NH),IN,8
2,0,0,0,45,Male, Black (NH),PA,12
2,0,0,0,22,Male, White (NH),IL,12
1,2,0,0,31,Male, White (NH),TN,13
2,1,2,2,38,Female, White (NH),FL,6
1,0,0,0,22,Female, White (NH),IL,11
2,0,0,0,58,Male, Hispanic,NY,1
1,0,0,0,24,Female, Hispanic,PA,10
2,2,0,0,27,Female, White (NH),OH,13
1,1,0,1,58,Female, 2+ Races (NH),FL,10
2,0,0,0,29,Female, Asian/Native Hawaiian/Other Pacific Islander (NH),NY,9
2,0,0,0,23,Male, Hispanic,NY,10
2,0,0,0,36,Male, Black (NH),FL,11
2,0,0,0,28,Male, 2+ Races (NH),TX,11
2,0,0,0,27,Male, Hispanic,OH,14
2,0,0,0,37,Female, Hispanic,NV,9
1,0,0,0,53,Male, 2+ Races (NH),TX,14
1,2,0,1,57,Male, White (NH),MS,6
2,0,0,0,54,Male, Hispanic,TX,8
2,0,0,0,63,Male, Asian/Native Hawaiian/Other Pacific Islander (NH),IL,16
2,0,0,0,29,Male, Black (NH),CA,13
1,0,0,0,26,Male, Black (NH),CT,12
2,0,0,0,28,Male, Hispanic,CA,10
2,0,0,0,74,Female, White (NH),NC,16
2,0,0,0,45,Male, Black (NH),TX,12
2,1,0,2,28,Male, 2+ Races (NH),WI,12
2,1,0,1,24,Male, White (NH),SC,10
2,0,0,0,36,Male, Black (NH),NY,11
2,0,0,0,29,Male, Hispanic,CA,13
2,0,0,0,44,Female, Black (NH),MS,12
2,1,1,2,26,Male, White (NH),WI,9
0,0,0,0,51,Male, White (NH),TX,9
2,0,0,0,36,Male, Black (NH),CA,9
2,0,0,0,23,Male, White (NH),TX,12
2,0,0,0,44,Male, White (NH),IL,12
2,2,0,2,32,Male, White (NH),LA,11
1,0,0,0,24,Male, Hispanic,CO,10
2,0,0,0,46,Female, White (NH),GA,12
2,2,0,2,31,Female, White (NH),TN,11
0,0,0,0,43,Female, White (NH),MS,13
2,2,0,2,57,Male, White (NH),TX,9
1,1,0,2,60,Male, 2+ Races (NH),WI,12
2,0,0,0,56,Male, 2+ Races (NH),VA,11
2,0,0,0,47,Female, 2+ Races (NH),AL,12
2,2,2,2,32,Male, White (NH),FL,7
1,1,0,2,36,Male, Black (NH),NV,13
1,2,0,1,32,Female, Black (NH),AL,11
2,2,1,2,39,Female, White (NH),PA,10
2,0,0,0,41,Female, Hispanic,NV,9
0,1,0,0,40,Male, Black (NH),AL,8
2,0,0,0,64,Male, 2+ Races (NH),OR,18
1,0,0,0,44,Male, White (NH),MI,15
2,2,1,0,22,Male, Black (NH),PA,12
2,2,0,2,37,Female, White (NH),MS,12
1,0,0,0,30,Female, Black (NH),TX,9
1,2,2,2,53,Female, 2+ Races (NH),OK,8
-2,0,0,0,57,Male, 2+ Races (NH),GA,15
2,1,1,2,29,Male, White (NH),MO,11
2,1,2,2,29,Female, White (NH),OH,12
2,2,2,2,43,Male, White (NH),AZ,11
1,0,0,0,37,Male, Hispanic,-1,6
2,0,0,0,55,Male, White (NH),TX,13
1,1,0,2,30,Female, Hispanic,NE,10
2,0,0,0,53,Female, White (NH),MA,12
1,0,0,0,59,Female, Black (NH),TN,10
2,1,0,0,22,Male, Black (NH),OH,11
2,0,0,0,45,Female, White (NH),IL,8
2,0,0,0,25,Male, Hispanic,NY,6
0,0,0,0,37,Male, Black (NH),TX,16
2,0,0,0,40,Male, 2+ Races (NH),MD,8
2,0,0,0,24,Female, Black (NH),VA,12
2,2,1,0,31,Male, Black (NH),OH,10
2,2,0,0,55,Male, White (NH),NY,14
2,2,0,2,33,Female, White (NH),MO,12
2,2,0,0,28,Female, White (NH),IN,10
2,2,0,0,28,Male, White (NH),OH,10
2,0,0,0,40,Male, 2+ Races (NH),PA,12
2,2,1,2,55,Male, Hispanic,CA,10
1,0,0,0,63,Male, Black (NH),GA,9
0,0,0,0,54,Male, Hispanic,NY,12
2,0,0,0,61,Male, White (NH),GA,16
1,0,0,0,41,Male, Black (NH),IL,12
2,0,0,0,30,Female, 2+ Races (NH),MN,12
1,0,0,0,47,Male, White (NH),NC,16
2,0,0,0,40,Male, Hispanic,MA,16
0,0,0,0,48,Male, White (NH),AR,12
1,1,2,1,37,Female, White (NH),CA,11
1,0,0,0,43,Male, White (NH),FL,7
1,1,0,2,28,Male, Black (NH),TN,8
1,2,2,2,38,Male, American Indian/Alaska Native (NH),WA,13
2,0,0,0,39,Male, White (NH),PA,3
2,2,1,2,39,Female, White (NH),MS,10
2,0,0,0,39,Male, Hispanic,CA,3
1,0,0,0,74,Male, White (NH),IL,10
2,2,0,2,32,Male, White (NH),MO,12
2,0,0,0,40,Male, Black (NH),IL,13
2,0,0,0,23,Male, Hispanic,TX,13
2,2,2,2,56,Female, White (NH),UT,13
2,2,0,1,50,Male, Hispanic,MI,11
1,0,0,0,51,Male, Hispanic,TX,99
2,2,2,2,31,Female, White (NH),PA,13
2,0,0,0,28,Male, Hispanic,MI,10
2,0,0,0,54,Male, White (NH),PA,12
1,2,0,1,43,Female, Black (NH),LA,8
2,0,0,0,56,Male, White (NH),AL,9
0,0,0,0,52,Male, Black (NH),NY,10
2,2,0,2,28,Male, White (NH),TX,12
2,0,0,0,48,Female, White (NH),MI,10
2,0,0,0,57,Female, White (NH),OH,15
1,0,0,0,56,Male, Hispanic,FL,12
2,0,0,0,64,Female, Black (NH),CA,13
2,2,2,2,27,Female, White (NH),OK,10
2,0,0,0,29,Male, 2+ Races (NH),IL,9
0,0,0,0,56,Male, White (NH),MI,18
2,2,0,1,29,Male, White (NH),MS,11
2,2,2,2,65,Male, White (NH),TX,9
1,0,0,0,60,Male, Hispanic,CO,10
2,0,0,0,37,Male, Black (NH),AL,10
1,1,0,0,29,Female, Black (NH),MO,12
